service_id,vehicle_id,customer_id,service_date,service_type,service_cost,dealer_id,satisfaction_score
16659,6,2162,14-02-2024,Battery Replacement,6664,17,5
16660,11,838,27-03-2024,Wheel Alignment,26459,9,5
16661,3,3856,04-08-2024,Oil Change,28617,25,5
16662,10,2282,12-04-2024,Brake Service,13541,29,5
16663,9,1554,20-06-2025,Wheel Alignment,28181,39,4
16664,11,1247,28-06-2024,Brake Service,37477,39,3
16665,5,4405,05-06-2024,General Service,4480,3,1
16666,1,4492,31-05-2025,Battery Replacement,24678,22,1
16667,7,4098,05-07-2023,General Service,7002,32,5
16668,3,1852,07-08-2024,General Service,21779,2,4
16669,12,1591,19-11-2025,Brake Service,37852,34,2
16670,5,3563,23-10-2024,General Service,14632,30,4
16671,5,787,07-07-2024,Oil Change,27429,2,3
16672,7,851,21-01-2026,Battery Replacement,8486,38,4
16673,5,520,28-08-2025,Oil Change,12990,7,2
16674,6,3312,17-02-2026,Battery Replacement,17480,3,3
16675,7,2415,08-09-2024,Engine Repair,17823,16,3
16676,5,312,27-03-2025,Wheel Alignment,37789,16,4
16677,11,819,11-07-2023,General Service,37192,11,5
16678,12,2891,27-10-2024,Oil Change,11136,9,3
16679,9,705,01-01-2025,Brake Service,20859,28,1
16680,11,2418,26-05-2023,General Service,14237,39,1
16681,10,884,27-11-2024,General Service,25565,6,3
16682,2,2538,22-11-2023,Oil Change,15403,17,1
16683,8,4730,18-07-2025,General Service,34419,27,3
16684,5,4750,25-05-2023,Wheel Alignment,36153,25,4
16685,11,4158,02-09-2023,General Service,34838,5,4
16686,4,3688,09-02-2024,Battery Replacement,43625,16,3
16687,9,3119,19-07-2025,Brake Service,20466,4,3
16688,9,558,09-10-2025,General Service,22323,30,5
16689,8,427,17-09-2023,Brake Service,26395,38,3
16690,11,2628,25-06-2024,General Service,31212,31,4
16691,8,687,30-07-2023,Engine Repair,27971,19,4
16692,6,177,17-03-2024,Battery Replacement,9356,21,3
16693,6,752,11-04-2026,General Service,34707,2,5
16694,4,4227,07-03-2024,Brake Service,7650,3,1
16695,11,2464,01-09-2023,Engine Repair,43188,12,2
16696,8,2809,04-01-2024,Oil Change,10136,33,2
16697,11,2864,10-06-2025,Brake Service,27049,7,5
16698,4,933,21-10-2024,Wheel Alignment,5651,36,4
16699,12,719,23-08-2023,Wheel Alignment,42897,17,4
16700,8,1982,28-07-2025,General Service,17128,14,3
16701,11,3197,08-11-2023,Brake Service,36221,11,1
16702,2,1826,13-03-2026,Brake Service,18718,25,3
16703,6,1427,17-04-2025,Oil Change,15249,6,2
16704,7,732,22-11-2024,General Service,16074,11,2
16705,10,4005,21-04-2024,Engine Repair,16085,1,1
16706,2,2501,16-01-2024,General Service,25611,4,3
16707,12,4101,30-05-2023,Wheel Alignment,6148,8,4
16708,4,2254,22-09-2024,Wheel Alignment,34990,31,4
16709,1,3999,22-02-2025,General Service,7512,40,1
16710,7,3100,21-05-2024,Battery Replacement,43679,16,2
16711,12,2153,26-05-2025,Wheel Alignment,40887,30,4
16712,9,1554,20-10-2024,Wheel Alignment,5697,4,3
16713,1,153,27-03-2025,General Service,11767,2,4
16714,3,4046,15-06-2025,Brake Service,23075,39,4
16715,1,4779,14-09-2023,Battery Replacement,21879,22,1
16716,8,3238,04-08-2025,Oil Change,16278,31,5
16717,7,2497,09-11-2023,Oil Change,12628,31,3
16718,9,3216,27-02-2025,Brake Service,2420,15,3
16719,3,1507,06-07-2024,Wheel Alignment,9743,24,2
16720,11,869,19-03-2025,Battery Replacement,37479,3,2
16721,4,1114,19-07-2024,General Service,17736,3,5
16722,3,1244,19-09-2023,General Service,31603,27,1
16723,2,2067,05-08-2023,Engine Repair,8199,23,4
16724,9,4362,04-10-2025,Oil Change,23973,36,3
16725,6,4726,12-12-2025,Oil Change,37056,19,1
16726,11,1517,09-01-2025,General Service,15253,4,3
16727,7,4848,14-08-2023,Wheel Alignment,41567,32,3
16728,2,574,18-05-2024,Battery Replacement,19490,21,1
16729,8,1884,15-12-2024,Oil Change,37283,8,3
16730,8,4168,30-01-2024,Oil Change,24292,39,5
16731,7,2574,08-08-2023,Battery Replacement,29586,6,3
16732,10,3057,29-05-2025,Brake Service,29429,17,5
16733,6,429,17-06-2024,Oil Change,11064,8,2
16734,10,88,14-01-2024,Oil Change,20226,8,1
16735,2,3313,13-10-2023,Engine Repair,38966,7,5
16736,8,2214,30-03-2024,Engine Repair,3779,26,2
16737,9,1228,11-08-2023,Battery Replacement,23297,2,4
16738,6,782,12-02-2024,Oil Change,40619,29,1
16739,5,65,25-12-2023,Battery Replacement,15654,40,3
16740,8,1905,23-11-2024,Engine Repair,38689,38,1
16741,9,2986,03-12-2024,Brake Service,7547,3,1
16742,2,2680,16-11-2023,Wheel Alignment,23596,7,5
16743,4,4328,21-08-2024,General Service,39390,3,1
16744,11,317,27-03-2026,Wheel Alignment,22724,16,3
16745,10,3683,15-07-2025,Wheel Alignment,39999,17,3
16746,7,4936,02-09-2024,Battery Replacement,24642,13,5
16747,5,1881,13-05-2024,Oil Change,29287,39,5
16748,10,2276,20-05-2023,General Service,20318,31,4
16749,7,898,16-03-2025,Brake Service,44585,9,1
16750,9,3812,21-02-2026,Engine Repair,41844,26,4
16751,10,3768,07-10-2025,Battery Replacement,21604,29,4
16752,10,951,26-08-2024,Brake Service,44602,30,1
16753,4,4223,18-04-2024,Battery Replacement,10724,30,3
16754,9,353,16-12-2025,Oil Change,11325,20,1
16755,3,3991,07-11-2025,Engine Repair,9174,3,4
16756,10,2058,16-07-2023,Brake Service,15433,39,2
16757,9,4884,04-05-2026,Oil Change,30703,4,4
16758,8,1006,20-10-2024,General Service,25331,7,3
16759,11,3333,20-08-2025,Oil Change,41727,33,3
16760,12,3239,13-09-2025,Engine Repair,15899,26,1
16761,7,2618,28-09-2025,Brake Service,5259,25,1
16762,7,3313,07-06-2023,Engine Repair,32985,8,2
16763,6,2208,10-01-2026,Oil Change,42341,37,3
16764,8,2866,26-03-2025,Battery Replacement,25550,40,3
16765,4,1216,17-01-2026,General Service,13092,26,4
16766,6,315,05-10-2024,Wheel Alignment,9008,16,4
16767,8,4807,25-01-2025,Oil Change,43824,40,2
16768,2,3167,04-01-2024,Wheel Alignment,18759,18,3
16769,12,4043,04-04-2026,Engine Repair,8347,24,5
16770,4,927,04-07-2023,Wheel Alignment,39122,27,4
16771,4,4403,14-04-2026,Oil Change,13980,11,5
16772,4,2179,12-03-2024,Wheel Alignment,24645,34,3
16773,1,4421,22-11-2023,Engine Repair,26734,33,3
16774,10,1382,05-09-2025,Battery Replacement,30653,10,4
16775,12,4277,13-09-2025,Oil Change,36771,8,2
16776,6,4711,15-09-2024,Wheel Alignment,27124,24,2
16777,2,3644,17-10-2023,Battery Replacement,25002,4,5
16778,7,2766,11-04-2025,Engine Repair,26193,13,2
16779,7,2780,02-04-2026,Battery Replacement,13243,29,4
16780,5,7,30-10-2023,General Service,39560,15,5
16781,3,4265,02-10-2023,Engine Repair,37837,17,2
16782,6,658,28-02-2024,Engine Repair,31588,24,4
16783,9,4789,09-05-2025,Wheel Alignment,22277,2,5
16784,1,2930,08-09-2025,Battery Replacement,26383,40,5
16785,7,618,12-04-2026,Brake Service,36466,24,1
16786,7,3049,21-08-2024,Oil Change,39979,2,5
16787,3,2350,28-12-2024,Oil Change,32614,34,2
16788,7,1108,12-05-2025,Oil Change,34460,30,2
16789,5,4796,10-09-2025,Brake Service,21586,25,5
16790,8,275,03-07-2025,Brake Service,18857,12,2
16791,10,2157,02-11-2023,Brake Service,37278,34,1
16792,6,851,10-10-2023,Brake Service,31984,15,2
16793,9,4180,30-04-2024,General Service,15524,22,2
16794,5,3619,06-08-2024,General Service,41173,31,3
16795,1,218,11-02-2024,Oil Change,13185,36,5
16796,5,3443,22-07-2025,Wheel Alignment,30631,38,4
16797,2,2171,03-12-2023,Oil Change,14455,25,4
16798,7,3306,05-03-2026,General Service,5793,23,1
16799,3,3578,21-12-2024,Engine Repair,27114,9,2
16800,3,1845,20-01-2026,Brake Service,5650,31,4
16801,5,3969,15-09-2024,Battery Replacement,39060,25,4
16802,11,391,17-07-2025,Wheel Alignment,37251,8,4
16803,7,2580,25-03-2025,Wheel Alignment,4680,15,2
16804,3,836,12-09-2023,General Service,5128,14,4
16805,10,3137,14-12-2023,Oil Change,31425,18,1
16806,12,3827,05-03-2024,Battery Replacement,30598,18,3
16807,4,4231,15-02-2025,Wheel Alignment,31697,5,4
16808,2,4350,07-12-2023,Battery Replacement,30863,28,2
16809,3,3506,05-07-2024,Engine Repair,23417,17,3
16810,1,1742,18-01-2025,Wheel Alignment,8694,37,3
16811,5,759,22-10-2024,Battery Replacement,8912,23,4
16812,9,991,11-06-2025,Battery Replacement,42749,11,5
16813,9,1582,25-12-2024,Brake Service,11231,5,3
16814,8,3989,04-02-2026,Wheel Alignment,42811,29,5
16815,9,3262,12-08-2023,Engine Repair,34704,36,2
16816,10,3355,05-07-2024,Engine Repair,33434,28,1
16817,8,4378,29-10-2025,Battery Replacement,40689,15,4
16818,11,3189,28-07-2023,Brake Service,32795,12,1
16819,10,1461,27-04-2025,Brake Service,38246,4,1
16820,3,1874,24-11-2025,General Service,27523,25,4
16821,10,3576,22-06-2025,Battery Replacement,42237,10,2
16822,8,1375,03-02-2024,Wheel Alignment,12589,17,2
16823,9,192,28-12-2025,Wheel Alignment,9260,1,5
16824,7,998,08-09-2024,General Service,23763,23,3
16825,2,4529,24-05-2025,Engine Repair,8172,27,2
16826,4,2267,05-12-2024,General Service,27257,40,5
16827,5,2194,10-10-2024,General Service,31979,31,3
16828,3,1576,21-10-2023,Wheel Alignment,41652,15,1
16829,4,1149,27-06-2024,Battery Replacement,39031,15,2
16830,3,4053,25-10-2023,Oil Change,39409,20,5
16831,5,4338,28-11-2024,Engine Repair,34823,29,5
16832,1,4536,24-04-2026,General Service,7000,23,2
16833,7,3831,03-02-2026,General Service,2128,35,4
16834,8,122,15-04-2024,Engine Repair,42723,22,1
16835,10,4599,04-12-2024,Battery Replacement,7994,18,5
16836,2,4593,07-03-2024,Brake Service,19445,40,3
16837,2,662,28-06-2023,Engine Repair,36785,15,3
16838,9,3093,31-07-2023,General Service,4897,19,4
16839,10,4756,27-11-2024,Brake Service,13259,7,2
16840,10,2851,30-03-2026,Brake Service,41299,4,4
16841,1,3882,30-09-2023,Battery Replacement,24741,8,2
16842,8,2985,12-02-2024,Brake Service,34797,25,1
16843,1,4461,26-01-2026,Battery Replacement,32164,18,5
16844,11,4616,06-10-2023,General Service,7307,32,1
16845,7,4341,07-08-2023,Oil Change,20816,23,1
16846,5,3703,18-12-2025,Battery Replacement,8387,1,4
16847,9,4439,12-05-2026,General Service,12518,34,5
16848,4,4588,30-07-2024,General Service,28590,14,3
16849,9,1782,21-08-2025,Battery Replacement,34474,1,4
16850,2,4778,17-05-2026,Wheel Alignment,36361,40,3
16851,11,3016,15-07-2025,General Service,16135,1,4
16852,3,1951,21-12-2023,General Service,26111,27,5
16853,8,2890,24-11-2023,General Service,13484,1,1
16854,4,4330,12-05-2025,Engine Repair,42010,19,3
16855,3,890,01-02-2024,Oil Change,14422,40,4
16856,1,3000,13-02-2026,Wheel Alignment,8069,26,2
16857,10,1174,01-08-2025,Battery Replacement,27852,35,4
16858,7,2857,07-04-2024,Brake Service,30437,39,3
16859,1,2720,25-02-2026,Brake Service,40015,14,4
16860,7,3237,01-09-2023,Engine Repair,20875,3,5
16861,2,2088,21-11-2023,Wheel Alignment,26058,9,5
16862,1,1551,31-05-2023,General Service,5305,27,5
16863,6,2135,05-10-2023,Engine Repair,18431,18,2
16864,3,1287,27-08-2024,Brake Service,34220,7,5
16865,9,4368,27-03-2024,Engine Repair,4333,32,2
16866,4,833,15-11-2024,Battery Replacement,2630,33,5
16867,8,3230,15-03-2024,Battery Replacement,4014,36,2
16868,7,1390,08-12-2024,Oil Change,25754,22,5
16869,7,4178,07-07-2023,Engine Repair,28864,22,5
16870,2,2448,06-11-2024,Wheel Alignment,13690,21,4
16871,2,3353,23-09-2023,Oil Change,6472,31,5
16872,1,2428,14-11-2023,Battery Replacement,33952,35,1
16873,4,3818,08-10-2025,Wheel Alignment,26614,21,2
16874,10,4615,28-04-2025,Engine Repair,7036,8,2
16875,3,1994,09-06-2025,Battery Replacement,14173,31,2
16876,5,1938,02-12-2024,Engine Repair,29714,11,5
16877,9,2734,30-09-2023,Brake Service,11755,25,2
16878,11,3690,07-04-2024,Wheel Alignment,13251,34,3
16879,1,4445,07-03-2026,Battery Replacement,22890,28,1
16880,9,4977,27-09-2024,Battery Replacement,35751,9,2
16881,4,4463,14-11-2025,Engine Repair,10240,16,5
16882,6,3673,13-01-2026,Engine Repair,21655,27,2
16883,10,1140,02-03-2026,Engine Repair,39317,37,2
16884,12,3107,06-06-2025,General Service,19141,26,4
16885,8,4968,19-03-2026,Brake Service,39900,37,5
16886,5,2920,21-09-2023,Brake Service,35240,2,5
16887,8,4396,22-10-2025,Oil Change,24334,8,3
16888,8,2318,20-08-2025,General Service,24021,15,4
16889,8,4977,24-05-2023,General Service,41356,2,2
16890,7,186,18-10-2024,Battery Replacement,43331,11,5
16891,11,3846,25-03-2025,Brake Service,23612,23,1
16892,4,3815,20-12-2023,Oil Change,15719,32,5
16893,4,4110,11-05-2026,Oil Change,25197,21,4
16894,11,2114,21-02-2025,Brake Service,33991,26,2
16895,9,1470,24-10-2024,Brake Service,8086,7,5
16896,3,2674,20-10-2023,Oil Change,11603,24,4
16897,2,3815,02-12-2024,General Service,25968,30,3
16898,2,1171,27-12-2023,Battery Replacement,33691,6,5
16899,8,2577,21-10-2023,Brake Service,8212,5,1
16900,10,4306,08-08-2025,General Service,38625,14,2
16901,4,269,11-01-2026,Brake Service,40054,11,2
16902,12,4148,21-08-2025,Oil Change,14714,4,4
16903,9,4977,17-05-2025,General Service,18506,28,3
16904,11,2663,18-08-2024,Brake Service,11634,9,1
16905,11,1724,06-04-2025,General Service,17439,14,4
16906,3,1419,23-04-2024,General Service,12197,27,1
16907,12,2763,15-04-2024,Wheel Alignment,41092,16,3
16908,8,827,02-12-2024,Engine Repair,35138,19,5
16909,2,1547,28-03-2024,General Service,25688,14,1
16910,4,1867,09-03-2024,General Service,3919,2,1
16911,8,4247,30-03-2026,Wheel Alignment,31385,8,1
16912,12,3440,19-04-2026,General Service,41343,20,5
16913,4,1443,06-03-2025,General Service,13115,26,4
16914,7,3745,22-11-2025,Brake Service,33681,22,4
16915,6,2531,18-03-2024,Battery Replacement,3312,8,5
16916,1,3999,12-09-2023,Oil Change,7961,4,3
16917,12,2508,19-05-2023,General Service,37401,2,5
16918,5,2281,15-07-2025,Brake Service,17856,31,4
16919,9,693,27-12-2025,Brake Service,31128,22,5
16920,4,704,14-09-2024,General Service,9087,19,5
16921,12,1950,13-04-2024,Oil Change,20460,5,4
16922,5,869,22-06-2023,Battery Replacement,17651,38,5
16923,6,4847,18-10-2023,Battery Replacement,10382,32,5
16924,12,3773,04-12-2024,General Service,2499,16,2
16925,1,1594,05-06-2024,Wheel Alignment,20626,7,1
16926,1,3094,22-08-2025,Brake Service,41079,13,4
16927,7,3878,26-05-2023,Wheel Alignment,26405,18,3
16928,2,3560,20-02-2025,Battery Replacement,24235,8,2
16929,6,10,21-02-2024,Wheel Alignment,9993,37,3
16930,5,1075,19-07-2024,Engine Repair,43946,21,4
16931,5,2390,23-07-2025,General Service,25284,22,1
16932,7,3884,14-12-2025,Battery Replacement,21445,28,2
16933,7,837,20-01-2025,General Service,39736,21,2
16934,10,930,25-08-2023,Brake Service,20424,28,5
16935,10,1963,03-10-2024,Brake Service,27848,16,4
16936,11,1298,25-06-2024,Oil Change,38443,31,4
16937,5,377,07-07-2025,Engine Repair,19191,39,2
16938,4,1127,09-12-2025,Oil Change,2996,36,3
16939,10,3839,04-06-2023,Wheel Alignment,33166,11,3
16940,7,1264,05-01-2026,Brake Service,26355,20,3
16941,11,1741,20-06-2024,Engine Repair,20885,24,2
16942,4,4052,25-08-2023,Oil Change,15919,35,4
16943,1,2286,26-04-2026,Wheel Alignment,2188,32,3
16944,3,1921,22-01-2026,General Service,12049,32,5
16945,7,3717,16-04-2025,Brake Service,32736,21,2
16946,8,3459,18-09-2025,Engine Repair,5134,1,4
16947,10,3921,06-01-2026,Oil Change,43311,27,2
16948,4,1286,20-03-2026,Oil Change,22400,22,2
16949,6,4368,13-05-2025,Wheel Alignment,25762,5,2
16950,2,2708,19-09-2025,Wheel Alignment,22597,22,4
16951,7,2951,19-03-2024,Wheel Alignment,31264,32,2
16952,7,290,16-09-2023,Brake Service,32895,16,4
16953,8,4427,21-12-2023,Wheel Alignment,37419,27,1
16954,9,113,04-08-2023,Wheel Alignment,35333,39,1
16955,6,3848,27-01-2026,Battery Replacement,10727,22,3
16956,3,3403,22-05-2024,Battery Replacement,44482,37,1
16957,12,4901,18-11-2023,Wheel Alignment,28110,34,1
16958,10,1706,27-12-2024,General Service,20700,7,2
16959,2,2664,07-05-2024,Battery Replacement,29266,18,1
16960,10,2260,30-03-2024,Brake Service,24125,32,4
16961,8,1897,22-06-2024,Engine Repair,22219,25,3
16962,6,3781,07-12-2024,Wheel Alignment,32736,24,5
16963,11,2851,09-09-2025,Brake Service,4137,31,5
16964,6,838,02-10-2023,Oil Change,4807,12,3
16965,6,3292,03-08-2025,Brake Service,7480,15,2
16966,1,2769,15-02-2024,General Service,4816,28,3
16967,3,573,09-02-2024,Wheel Alignment,35751,20,2
16968,5,1618,12-11-2024,Wheel Alignment,40295,31,5
16969,3,4351,07-10-2024,Oil Change,19049,2,3
16970,12,4366,09-09-2024,Wheel Alignment,13160,16,1
16971,12,4083,02-09-2025,Oil Change,11253,22,5
16972,6,4234,26-06-2024,Oil Change,38033,17,5
16973,1,2822,08-03-2026,Brake Service,13782,28,1
16974,5,699,13-01-2024,Battery Replacement,44735,29,5
16975,2,4901,05-05-2025,Brake Service,42261,5,4
16976,9,1541,14-06-2025,Battery Replacement,15128,38,4
16977,6,4000,14-10-2025,Engine Repair,37405,10,2
16978,7,1622,17-10-2025,Engine Repair,35133,39,1
16979,6,3766,17-12-2024,Engine Repair,18287,38,4
16980,10,131,30-03-2025,Brake Service,16711,30,4
16981,7,2000,17-12-2023,Oil Change,5867,31,3
16982,3,3533,16-10-2024,Oil Change,8582,6,1
16983,7,4200,21-05-2025,Battery Replacement,17970,22,4
16984,5,3449,21-01-2026,General Service,28288,23,5
16985,10,1568,14-04-2025,Wheel Alignment,5615,7,4
16986,1,4893,22-10-2024,Engine Repair,25681,27,3
16987,6,1038,04-10-2023,Engine Repair,44244,11,5
16988,5,2434,28-09-2025,Brake Service,7612,10,1
16989,10,4763,14-02-2025,Brake Service,8812,7,1
16990,7,1881,15-09-2025,Oil Change,20917,30,1
16991,3,2039,01-12-2023,Brake Service,44147,6,3
16992,2,384,22-12-2024,Engine Repair,41673,37,2
16993,5,616,05-02-2024,Oil Change,35943,29,1
16994,4,1631,22-12-2023,Engine Repair,18060,3,1
16995,7,1090,04-06-2025,Wheel Alignment,13164,35,3
16996,3,61,22-09-2023,Brake Service,25106,38,4
16997,2,1053,30-01-2026,General Service,13649,24,5
16998,5,2411,31-07-2023,Engine Repair,31927,16,1
16999,6,4180,27-11-2024,Wheel Alignment,28075,6,3
17000,5,554,08-03-2024,Wheel Alignment,27953,23,1
17001,7,2561,26-08-2025,Brake Service,42489,37,3
17002,11,4857,14-07-2025,Battery Replacement,29704,20,3
17003,3,1926,20-08-2024,General Service,27441,26,3
17004,10,1433,14-03-2024,Wheel Alignment,8744,7,5
17005,12,4278,09-09-2023,Brake Service,8237,30,1
17006,1,293,16-04-2025,Wheel Alignment,28817,21,2
17007,10,3481,22-05-2023,Wheel Alignment,28656,36,2
17008,6,830,16-09-2023,General Service,27414,23,1
17009,10,125,18-03-2025,Engine Repair,30870,26,1
17010,8,2627,28-06-2024,Brake Service,41667,20,1
17011,4,3237,01-08-2025,General Service,13370,23,2
17012,3,4073,04-07-2023,General Service,37959,23,4
17013,10,2945,06-03-2026,Engine Repair,15793,32,5
17014,10,3411,01-01-2025,General Service,7150,11,5
17015,11,4170,30-01-2025,Brake Service,16078,12,2
17016,12,4018,12-07-2025,Oil Change,14502,25,3
17017,11,3688,01-05-2026,Battery Replacement,36558,13,4
17018,2,3030,21-06-2023,Oil Change,43303,12,3
17019,8,2297,14-01-2026,Battery Replacement,6675,28,5
17020,1,753,27-09-2024,Oil Change,24784,40,1
17021,5,659,17-07-2023,Engine Repair,30711,3,2
17022,12,3339,07-10-2025,Battery Replacement,26579,25,4
17023,1,1429,31-10-2025,Brake Service,41740,12,4
17024,8,2379,27-11-2023,General Service,24287,29,1
17025,3,1549,06-05-2024,Wheel Alignment,18175,18,3
17026,6,740,07-07-2024,Wheel Alignment,3562,10,2
17027,4,4404,25-04-2025,Brake Service,31576,19,2
17028,2,3712,26-04-2025,Battery Replacement,29197,10,1
17029,10,2244,26-03-2024,Engine Repair,30809,21,5
17030,6,3127,15-10-2025,Brake Service,41684,40,3
17031,8,4927,17-11-2025,Battery Replacement,4248,8,2
17032,10,2802,16-06-2024,Battery Replacement,31115,40,2
17033,12,608,04-04-2024,General Service,9460,33,2
17034,7,2505,02-11-2025,Oil Change,34238,18,1
17035,12,27,19-01-2024,Brake Service,2024,1,1
17036,5,232,11-09-2023,Brake Service,15843,38,4
17037,1,4488,07-07-2024,Brake Service,16397,39,3
17038,7,2806,10-08-2023,Engine Repair,14509,10,1
17039,11,4276,10-02-2026,Engine Repair,25005,29,3
17040,2,40,10-11-2024,Battery Replacement,21352,1,4
17041,8,1349,20-12-2025,Battery Replacement,32735,10,5
17042,12,4612,28-11-2023,Brake Service,18871,14,4
17043,2,2144,10-01-2025,Brake Service,38035,17,3
17044,5,1235,27-09-2025,Brake Service,28177,18,4
17045,10,624,24-07-2024,General Service,7038,8,4
17046,2,425,05-12-2024,General Service,31108,6,1
17047,6,1068,24-10-2024,General Service,30871,11,3
17048,7,3741,08-04-2026,Engine Repair,44516,2,3
17049,4,1134,08-08-2023,Wheel Alignment,8672,5,1
17050,1,3485,04-04-2024,Brake Service,20618,23,5
17051,6,1122,05-01-2025,Brake Service,26437,34,4
17052,7,1529,19-12-2025,Wheel Alignment,26736,13,5
17053,12,2064,13-03-2025,General Service,30078,26,5
17054,2,68,14-02-2024,General Service,39410,17,3
17055,4,4458,11-01-2024,Brake Service,13517,33,3
17056,11,2474,05-08-2023,Engine Repair,20433,38,2
