loan_id,order_id,loan_amount,interest_rate,loan_tenure_months,emi_amount,loan_status,credit_score_band,default_flag
7504,8414,1880761,10.81,60,31346.02,Active,High,1
7505,5826,628856,9.28,48,13101.17,Active,Medium,0
7506,7797,1259344,11.68,48,26236.33,Closed,Medium,0
7507,580,785138,9.91,24,32714.08,Active,Low,0
7508,5237,1083801,7.91,72,15052.79,Active,Medium,1
7509,6572,699323,11.16,36,19425.64,Active,Medium,1
7510,10494,957235,12.78,48,19942.4,Active,Low,0
7511,7175,1866329,12.78,24,77763.71,Closed,Medium,1
7512,7468,548964,7.57,72,7624.5,Closed,Low,1
7513,11005,663783,13.61,36,18438.42,Active,High,1
7514,9923,1117675,8.15,48,23284.9,Active,Medium,0
7515,11027,1626002,8.87,72,22583.36,Closed,Medium,0
7516,5588,1338816,13.96,60,22313.6,Active,Medium,1
7517,11778,672178,10.25,48,14003.71,Active,Medium,0
7518,2468,2337983,13.96,72,32471.99,Active,High,1
7519,4158,1219848,10.93,48,25413.5,Active,Medium,1
7520,6350,900346,7.96,48,18757.21,Active,Low,0
7521,9177,705606,7.62,48,14700.12,Active,High,0
7522,414,1814065,7.54,72,25195.35,Closed,High,1
7523,403,671058,13.15,48,13980.38,Active,Medium,0
7524,4429,1723760,10.69,60,28729.33,Closed,Low,1
7525,2085,573835,10.91,60,9563.92,Active,Medium,0
7526,3058,840100,12.31,36,23336.11,Default,Low,0
7527,13048,952754,13.17,36,26465.39,Active,Low,0
7528,11199,1993829,10.14,24,83076.21,Active,High,1
7529,7061,816860,13.97,24,34035.83,Active,Low,1
7530,165,1897389,10.72,36,52705.25,Active,High,0
7531,8693,1975621,10.85,72,27439.18,Active,High,0
7532,10045,1380535,13.56,60,23008.92,Active,High,0
7533,13392,858808,8.1,24,35783.67,Closed,High,0
7534,4303,1803628,12.54,72,25050.39,Active,Low,1
7535,12954,592834,9.75,24,24701.42,Active,Medium,1
7536,11180,1999589,8.14,72,27772.07,Closed,High,0
7537,3318,1927464,7.67,48,40155.5,Default,High,0
7538,12007,1968663,9.44,24,82027.62,Active,Low,0
7539,9942,1818069,8.51,72,25250.96,Active,Medium,0
7540,3935,621801,10.55,24,25908.38,Closed,Medium,1
7541,6852,2035696,8.25,72,28273.56,Active,Low,0
7542,1848,892290,8.44,60,14871.5,Active,Low,1
7543,12251,2137324,9.81,36,59370.11,Active,High,1
7544,1335,709819,7.55,60,11830.32,Active,High,1
7545,11499,852932,10.44,60,14215.53,Active,High,1
7546,13229,897017,13.99,24,37375.71,Active,High,1
7547,10297,668615,9.16,24,27858.96,Closed,Low,0
7548,8808,1323945,11.09,24,55164.38,Active,Medium,0
7549,754,1097982,14.01,72,15249.75,Active,Medium,0
7550,3065,1754029,14.34,24,73084.54,Default,Low,0
7551,13001,656466,14.03,72,9117.58,Active,Medium,1
7552,6998,1070246,9.72,24,44593.58,Active,High,0
7553,7537,1242709,7.91,24,51779.54,Active,High,1
7554,11626,622405,9.57,36,17289.03,Active,Medium,1
7555,707,855368,9.12,48,17820.17,Active,High,1
7556,3492,1108492,10.48,48,23093.58,Active,Low,0
7557,9576,667687,11.94,60,11128.12,Active,Low,1
7558,13564,1177455,14.2,24,49060.62,Closed,Medium,0
7559,4574,1103436,7.91,72,15325.5,Active,Low,0
7560,11615,835407,9.79,48,17404.31,Default,Low,1
7561,7055,1134445,13.33,24,47268.54,Active,Medium,0
7562,5581,1040506,11.76,48,21677.21,Active,Medium,1
7563,12640,1190062,7.91,24,49585.92,Active,High,1
7564,6841,2427138,10.86,36,67420.5,Active,High,0
7565,3152,846038,8.92,48,17625.79,Active,High,0
7566,14375,1926888,10.51,48,40143.5,Closed,Medium,0
7567,6524,1229127,13.61,36,34142.42,Active,High,0
7568,14844,759458,12.64,60,12657.63,Active,High,0
7569,3800,713309,14.49,24,29721.21,Active,Medium,0
7570,4023,807783,11.64,36,22438.42,Active,Medium,0
7571,8872,1069224,12.55,48,22275.5,Default,Low,1
7572,1075,1604623,10.72,72,22286.43,Active,High,1
7573,10021,927312,11.87,48,19319,Active,High,1
7574,10384,1703470,11.86,48,35488.96,Default,Medium,0
7575,3439,644970,12.55,24,26873.75,Active,High,1
7576,14371,1012733,11.25,60,16878.88,Active,High,1
7577,13417,758342,14.44,72,10532.53,Default,High,1
7578,9963,505098,13.34,24,21045.75,Active,Low,1
7579,2430,949071,9.01,72,13181.54,Closed,Low,1
7580,247,904104,7.74,48,18835.5,Active,High,1
7581,3816,583106,12.37,24,24296.08,Active,Medium,1
7582,11122,1226988,13.18,48,25562.25,Active,Medium,0
7583,3633,2152209,8.85,24,89675.38,Active,High,1
7584,9991,1066068,12.66,36,29613,Active,High,0
7585,2263,958949,13.96,24,39956.21,Closed,Low,0
7586,2247,1065733,11.54,72,14801.85,Active,Low,0
7587,836,530830,8.44,24,22117.92,Closed,High,1
7588,5065,625423,13.61,24,26059.29,Default,Medium,0
7589,6203,1110297,10.57,24,46262.38,Active,High,1
7590,433,2118997,12.6,48,44145.77,Closed,Low,1
7591,7961,969308,9.25,24,40387.83,Default,Medium,0
7592,1174,668025,11.95,60,11133.75,Active,Medium,0
7593,8375,1900255,13.1,36,52784.86,Active,Medium,0
7594,6438,1024988,11.96,24,42707.83,Active,Medium,1
7595,8824,718975,12.24,48,14978.65,Closed,Low,0
7596,4657,952876,10.75,48,19851.58,Closed,High,1
7597,8655,1298092,11.54,48,27043.58,Active,Low,1
7598,5290,1151475,14.06,48,23989.06,Active,Medium,1
7599,3758,2275876,14.01,60,37931.27,Default,Low,0
7600,10062,1259026,8.58,48,26229.71,Closed,Low,1
7601,9881,525281,10.1,72,7295.57,Active,Medium,1
7602,251,714514,9.83,48,14885.71,Active,Medium,1
7603,7672,640811,13.85,72,8900.15,Active,Low,0
7604,14680,751188,8.66,72,10433.17,Closed,High,0
7605,7335,656579,9.03,36,18238.31,Active,Low,0
7606,12921,897893,14.26,36,24941.47,Active,High,1
7607,7953,1668907,10.13,72,23179.26,Active,Medium,0
7608,8019,673891,10.33,24,28078.79,Closed,High,0
7609,14210,1183882,13.88,72,16442.81,Active,Medium,0
7610,3408,889648,12.53,48,18534.33,Active,Low,1
7611,2730,794805,12.95,48,16558.44,Active,Medium,0
7612,14854,763445,12.02,72,10603.4,Active,Low,1
7613,8949,800009,7.83,72,11111.24,Active,High,1
7614,434,2682087,9.36,24,111753.62,Active,High,1
7615,12106,725242,11.9,36,20145.61,Closed,Medium,0
7616,7423,972221,10.48,60,16203.68,Default,Medium,0
7617,7593,1026708,8.22,60,17111.8,Active,High,1
7618,11327,2394942,14.34,72,33263.08,Closed,Low,1
7619,13645,529974,10.35,72,7360.75,Active,High,0
7620,14496,937273,9.04,60,15621.22,Active,Low,1
7621,14574,976752,12.72,24,40698,Active,Low,0
7622,13465,722657,7.98,60,12044.28,Default,Low,1
7623,13906,1230884,13.8,36,34191.22,Default,Medium,1
7624,11170,725264,12.09,48,15109.67,Active,High,0
7625,5630,742115,13.2,72,10307.15,Active,High,1
7626,4003,682842,9.51,24,28451.75,Closed,High,1
7627,10456,491136,14.09,72,6821.33,Active,High,0
7628,4754,678284,10.07,48,14130.92,Active,Medium,1
7629,1333,1684968,12.34,24,70207,Active,Low,0
7630,9855,2084035,13.12,60,34733.92,Active,High,0
7631,8102,519448,11.64,24,21643.67,Active,Low,1
7632,4197,948039,12.26,72,13167.21,Active,Medium,1
7633,1444,652399,12.6,36,18122.19,Active,Low,1
7634,3682,879417,8.51,48,18321.19,Active,Medium,0
7635,12068,924945,9.83,24,38539.38,Active,High,1
7636,4311,602673,12.18,72,8370.46,Active,Low,0
7637,7449,1130341,9.27,36,31398.36,Active,Medium,1
7638,4900,1038723,10.03,36,28853.42,Default,Medium,1
7639,8273,527157,11.19,24,21964.88,Active,Low,1
7640,3986,908016,9.47,60,15133.6,Active,Low,0
7641,14578,783155,14.09,24,32631.46,Default,High,0
7642,13339,746452,14.08,60,12440.87,Closed,Medium,0
7643,11817,1146379,9.45,60,19106.32,Active,High,1
7644,8785,1114872,8.7,48,23226.5,Active,Medium,1
7645,2570,1167564,10.08,24,48648.5,Active,High,1
7646,10713,1268128,9.55,36,35225.78,Closed,Medium,0
7647,4278,1303583,11.04,72,18105.32,Active,Low,1
7648,3667,688867,10.31,48,14351.4,Active,High,1
7649,11776,651488,13.82,72,9048.44,Active,High,0
7650,14858,1059400,10.06,36,29427.78,Active,Low,1
7651,2447,1269224,13.95,48,26442.17,Active,Medium,1
7652,6822,983065,9.34,48,20480.52,Active,Medium,0
7653,13136,1588586,12.41,72,22063.69,Active,Low,1
7654,6521,1896701,11.88,36,52686.14,Active,Medium,0
7655,5803,1253150,9.1,24,52214.58,Active,High,0
7656,3658,2318265,12.42,72,32198.12,Active,Low,0
7657,13444,924506,9.64,48,19260.54,Default,High,0
7658,12089,1925230,14.48,48,40108.96,Active,Medium,0
7659,3173,2524056,7.57,48,52584.5,Closed,High,0
7660,1224,1109134,11.27,60,18485.57,Active,Low,0
7661,7273,682071,10.23,60,11367.85,Active,High,0
7662,3640,1056958,11.38,72,14679.97,Active,High,1
7663,4167,1267084,13.89,36,35196.78,Active,Low,0
7664,545,2195468,8.4,60,36591.13,Default,Medium,1
7665,1205,1008052,8.08,36,28001.44,Default,High,1
7666,12918,885326,9.18,24,36888.58,Active,Low,1
7667,8817,2431325,7.96,24,101305.21,Active,Medium,0
7668,13668,1247338,10.46,60,20788.97,Active,Low,1
7669,7243,1495973,12.56,60,24932.88,Active,Low,0
7670,2638,1286415,9.72,48,26800.31,Active,High,1
7671,14526,928448,8.61,72,12895.11,Active,Medium,1
7672,8840,707508,8.5,24,29479.5,Active,Low,0
7673,13400,602297,11.51,36,16730.47,Active,High,1
7674,13316,954166,11.03,72,13252.31,Active,Low,1
7675,6759,582560,9.34,60,9709.33,Active,Medium,1
7676,13081,2029818,9.75,36,56383.83,Active,Medium,1
7677,7839,750541,13.21,72,10424.18,Active,Medium,1
7678,878,2045888,7.7,72,28415.11,Active,Low,1
7679,12367,1334985,11.45,36,37082.92,Active,Low,1
7680,197,1395972,12.63,24,58165.5,Closed,Medium,0
7681,14620,780296,10.98,48,16256.17,Default,Medium,1
7682,3384,1775241,10.1,60,29587.35,Default,High,1
7683,4380,1794019,11.8,48,37375.4,Active,Low,1
7684,12719,880236,13.7,24,36676.5,Active,High,0
7685,10722,513001,10.13,48,10687.52,Active,Medium,1
7686,2998,806344,7.6,60,13439.07,Active,High,0
7687,3909,1679463,8.46,36,46651.75,Active,Medium,0
7688,2572,1265216,7.79,72,17572.44,Active,High,0
7689,7689,2185901,7.79,48,45539.6,Closed,Medium,0
7690,1756,1533069,8.24,48,31938.94,Active,Low,1
7691,6497,1311326,14.03,60,21855.43,Active,Medium,0
7692,12943,791288,13.17,24,32970.33,Default,Low,0
7693,14065,450160,13.33,24,18756.67,Active,High,1
7694,14367,2042075,14.46,48,42543.23,Closed,Low,1
7695,5722,871329,8.04,72,12101.79,Active,Low,1
7696,6444,522189,9.4,36,14505.25,Active,High,1
7697,14145,1238182,7.57,60,20636.37,Active,High,0
7698,4970,1563754,14.35,24,65156.42,Active,Medium,0
7699,6965,1046546,7.62,60,17442.43,Active,Medium,0
7700,6815,1049208,14.28,72,14572.33,Active,Low,0
7701,6480,1107878,10.32,24,46161.58,Active,Medium,0
7702,4712,2670874,10.42,72,37095.47,Active,Low,0
7703,4164,479108,11.31,60,7985.13,Closed,Medium,0
7704,12603,604136,13.14,24,25172.33,Active,Low,0
7705,9085,977781,9.61,60,16296.35,Active,Medium,1
7706,11238,960030,14.22,24,40001.25,Active,Medium,0
7707,12392,777194,11.38,24,32383.08,Active,Low,1
7708,2683,770866,10.54,24,32119.42,Active,Low,1
7709,13963,495154,10.4,48,10315.71,Active,Medium,0
7710,2509,998086,13.95,60,16634.77,Closed,Low,0
7711,8076,1217026,13.7,24,50709.42,Closed,High,1
7712,1511,1266053,10.33,72,17584.07,Active,Low,1
7713,4315,2655185,14.11,48,55316.35,Active,Medium,0
7714,9446,740349,11.38,60,12339.15,Active,Medium,0
7715,8484,1261451,9.92,24,52560.46,Active,Low,0
7716,5357,901399,12.62,36,25038.86,Active,Medium,0
7717,6640,2336325,13.02,48,48673.44,Active,Medium,1
7718,5973,1674380,8.26,60,27906.33,Active,Low,0
7719,1245,803816,9.61,24,33492.33,Active,Medium,1
7720,3735,658999,12.02,60,10983.32,Active,Medium,0
7721,8864,623347,14.2,36,17315.19,Closed,Medium,1
7722,13228,2350522,14.46,72,32646.14,Active,Low,0
7723,4122,890783,13.75,72,12371.99,Active,Low,1
7724,12796,1095003,8.43,60,18250.05,Closed,Low,0
7725,4996,1254874,10.91,36,34857.61,Default,Low,1
7726,10845,1607209,9.75,24,66967.04,Active,High,1
7727,8319,1999044,13.15,60,33317.4,Active,Low,1
7728,1877,1955503,10.13,72,27159.76,Active,High,0
7729,14708,1036092,12.19,48,21585.25,Active,Medium,0
7730,5263,704876,12,48,14684.92,Active,High,1
7731,255,1450174,13.62,24,60423.92,Closed,Medium,0
7732,8147,2462248,8.33,24,102593.67,Active,Low,1
7733,4512,2071545,11.73,72,28771.46,Active,Low,0
7734,9267,2565976,8.14,72,35638.56,Active,Medium,1
7735,5160,524442,8.66,48,10925.88,Active,Low,0
7736,12366,654190,12.6,72,9085.97,Active,High,1
7737,7765,1719340,11.18,48,35819.58,Active,Low,1
7738,760,2296095,12.11,36,63780.42,Active,Low,1
7739,5482,462776,9.63,60,7712.93,Active,Medium,0
7740,655,1335253,10.25,24,55635.54,Active,Medium,1
7741,5298,1438676,11.91,36,39963.22,Active,Low,0
7742,9387,1094573,7.52,60,18242.88,Active,Low,1
7743,5813,518799,10.13,36,14411.08,Active,Medium,1
7744,5289,880530,9.4,24,36688.75,Active,High,0
7745,2893,2233785,14.08,36,62049.58,Default,Medium,0
7746,3402,916580,13.18,72,12730.28,Default,Low,1
7747,7627,474824,9.59,36,13189.56,Active,High,0
7748,5637,645083,10.6,72,8959.49,Active,High,1
7749,1421,1040498,10.1,72,14451.36,Closed,High,0
7750,3045,777706,10.41,48,16202.21,Active,High,1
7751,2831,1172606,12.29,24,48858.58,Active,Medium,1
7752,11163,2634731,13.28,36,73186.97,Active,High,1
7753,329,1119617,12.72,72,15550.24,Default,Low,0
7754,10481,1390532,14.39,36,38625.89,Closed,High,1
7755,254,974627,8.57,60,16243.78,Closed,Medium,0
7756,13532,1866243,14.28,48,38880.06,Active,Low,0
7757,7319,1280387,14.22,36,35566.31,Active,Low,1
7758,6160,511335,12.8,72,7101.88,Default,High,1
7759,5324,1310554,12.47,36,36404.28,Default,Medium,0
7760,8666,1832667,10.21,24,76361.12,Active,High,0
7761,11156,774826,8.06,60,12913.77,Default,High,0
7762,4378,2303078,10.79,36,63974.39,Active,Low,1
7763,6023,828237,11.84,60,13803.95,Active,Low,0
7764,5093,599636,10.75,60,9993.93,Default,High,1
7765,9258,1741515,9.12,60,29025.25,Active,Medium,0
7766,5378,1143829,9.22,24,47659.54,Default,Medium,0
7767,3020,2329396,11.69,60,38823.27,Active,High,0
7768,3030,1302000,9.98,60,21700,Active,Low,1
7769,9741,1467996,14.5,24,61166.5,Closed,High,1
7770,2637,506900,9.66,72,7040.28,Active,High,1
7771,13178,664845,8.5,24,27701.88,Default,Low,1
7772,9533,904522,10.96,24,37688.42,Active,Low,1
7773,1132,618191,9.22,48,12878.98,Default,Medium,0
7774,3019,1170385,13.25,36,32510.69,Closed,Medium,1
7775,2946,1371840,8.06,48,28580,Closed,Medium,0
7776,3660,1505147,12.76,60,25085.78,Default,High,0
7777,13778,2051082,8.26,24,85461.75,Active,Low,0
7778,10892,689466,8.58,48,14363.88,Active,Medium,0
7779,11797,874090,9.48,72,12140.14,Active,Low,0
7780,8704,861333,9.37,36,23925.92,Active,Low,1
7781,2664,1955724,8.36,48,40744.25,Active,Medium,0
7782,13737,758013,12.87,72,10527.96,Active,High,1
7783,5379,1299484,7.85,60,21658.07,Active,Low,1
7784,8360,1279173,12.84,48,26649.44,Active,High,0
7785,1363,768426,10.35,24,32017.75,Active,High,0
7786,7181,1082487,12.59,36,30069.08,Active,Low,1
7787,10747,1934489,9.41,48,40301.85,Closed,High,0
7788,5534,1800720,10.64,24,75030,Default,Low,1
7789,3482,2353939,9.88,60,39232.32,Active,Low,0
7790,14452,760040,13.18,60,12667.33,Active,Low,0
7791,6256,971046,8.79,48,20230.12,Active,High,1
7792,13044,1099419,11.98,48,22904.56,Active,Low,1
7793,8748,708092,12.64,36,19669.22,Active,Medium,1
7794,12709,1351394,9.81,60,22523.23,Active,Low,1
7795,5113,888231,10.73,48,18504.81,Active,Medium,0
7796,5941,2732416,9.78,72,37950.22,Active,Medium,1
7797,7982,1912986,10.55,24,79707.75,Active,Medium,0
7798,11392,767328,14.35,60,12788.8,Active,Low,1
7799,10145,684748,10.43,48,14265.58,Active,Medium,1
7800,2881,658926,7.78,60,10982.1,Default,High,0
7801,5840,686005,13.34,48,14291.77,Active,High,0
7802,3382,1475469,13.14,36,40985.25,Active,Medium,1
7803,12551,1029181,11.98,24,42882.54,Default,Medium,0
7804,1303,2077668,12.87,60,34627.8,Active,High,1
7805,14213,1937216,9.47,48,40358.67,Closed,Medium,0
7806,7443,2546042,12.69,60,42434.03,Active,High,1
7807,4958,952240,8.3,36,26451.11,Active,Medium,1
7808,4837,890223,10.6,48,18546.31,Active,High,0
7809,10649,1292693,8.37,60,21544.88,Active,Medium,1
7810,8705,1082380,10.86,72,15033.06,Active,High,0
7811,13476,633168,10.66,24,26382,Active,Low,1
7812,5721,847689,14.06,60,14128.15,Active,Medium,0
7813,8189,645993,12.79,72,8972.12,Active,Medium,1
7814,9619,1033184,8.59,72,14349.78,Closed,Low,0
7815,943,951803,8.21,60,15863.38,Active,Low,1
7816,12217,861474,11.18,60,14357.9,Active,High,0
7817,3236,809016,13.42,60,13483.6,Active,Medium,1
7818,14830,825088,9.78,24,34378.67,Closed,High,0
7819,3258,1352202,12.37,36,37561.17,Closed,High,1
7820,11323,2408217,9.02,60,40136.95,Active,Low,0
7821,11078,2182885,10.01,24,90953.54,Closed,Low,1
7822,177,934196,10.62,72,12974.94,Default,High,1
7823,436,474460,13.49,60,7907.67,Active,Low,1
7824,11355,676869,12.73,60,11281.15,Closed,High,1
7825,7050,1457228,9.65,60,24287.13,Active,Medium,1
7826,309,1870839,9.87,72,25983.88,Active,Low,1
7827,1566,778714,7.62,24,32446.42,Active,Low,1
7828,3965,941552,14.06,72,13077.11,Active,Medium,0
7829,6728,849523,13.37,48,17698.4,Active,High,1
7830,2136,954312,8.61,48,19881.5,Closed,Low,0
7831,9061,1652763,9.45,36,45910.08,Active,Medium,1
7832,13172,687155,8.88,36,19087.64,Active,Medium,1
7833,10869,886334,8.16,48,18465.29,Active,Medium,1
7834,12024,861304,14.15,60,14355.07,Active,Low,0
7835,4978,1942151,11.7,72,26974.32,Closed,Low,0
7836,8665,1015951,10.34,72,14110.43,Active,Low,0
7837,13610,1164941,14.5,72,16179.74,Active,High,1
7838,596,1142143,8.38,36,31726.19,Active,High,1
7839,7394,840978,9.26,60,14016.3,Active,Low,0
7840,2277,2333552,10.05,24,97231.33,Active,Medium,1
7841,7073,798295,11.73,24,33262.29,Active,Medium,1
7842,6831,810314,9.98,48,16881.54,Active,Low,1
7843,4626,921480,12.94,48,19197.5,Closed,Medium,0
7844,9246,549524,13.2,72,7632.28,Active,Medium,0
7845,5333,1192579,9.14,60,19876.32,Active,Low,1
7846,11533,806434,14.1,24,33601.42,Active,Low,1
7847,5352,1487254,11.39,72,20656.31,Active,Low,1
7848,12464,2239316,8.67,36,62203.22,Default,High,0
7849,2624,1215539,7.81,72,16882.49,Active,Low,1
7850,9629,505736,9.09,72,7024.11,Closed,High,1
7851,4573,1158844,10.02,36,32190.11,Active,Low,1
7852,11343,1142737,11.95,24,47614.04,Active,Low,1
7853,13732,507266,14.4,36,14090.72,Closed,Low,1
7854,232,2336367,12.04,60,38939.45,Default,High,0
7855,180,1071937,8.18,72,14888.01,Closed,High,0
7856,7883,820835,14.32,48,17100.73,Active,Medium,0
7857,738,948679,10.15,48,19764.15,Active,Medium,1
7858,14423,1499045,8.1,36,41640.14,Active,Low,1
7859,10265,1688367,12.03,72,23449.54,Active,Medium,0
7860,10956,860850,13.66,60,14347.5,Closed,Medium,1
7861,3866,755374,10.24,72,10491.31,Active,Low,1
7862,5866,617016,12.88,24,25709,Active,High,0
7863,10888,608688,14.04,60,10144.8,Closed,Low,0
7864,6058,1492405,13.48,60,24873.42,Default,Medium,0
7865,9200,702835,13.9,48,14642.4,Default,Low,1
7866,11144,1000423,7.69,72,13894.76,Active,Medium,1
7867,110,1443666,12.19,72,20050.92,Active,Medium,0
7868,5706,1455230,10.35,24,60634.58,Active,Low,1
7869,8482,641480,10.44,48,13364.17,Active,Low,1
7870,1322,538123,13.33,36,14947.86,Active,High,1
7871,5936,2508281,12.72,24,104511.71,Closed,Low,1
7872,1996,1835471,9.42,48,38238.98,Closed,Low,1
7873,6496,2156304,14.33,48,44923,Active,Medium,0
7874,756,562837,10.27,36,15634.36,Default,Low,0
7875,8651,2606166,13.25,36,72393.5,Active,High,0
7876,14074,487451,9.73,24,20310.46,Active,High,0
7877,5138,1323364,10.12,36,36760.11,Closed,Medium,0
7878,12955,1499135,12.97,72,20821.32,Active,High,1
7879,801,802307,9.07,48,16714.73,Active,High,0
7880,11322,938850,8.36,48,19559.38,Closed,High,1
7881,2087,821386,11.84,36,22816.28,Active,High,1
7882,5502,833455,10.11,24,34727.29,Active,Medium,0
7883,6201,1121924,13.51,60,18698.73,Active,High,0
7884,9550,658255,11.84,36,18284.86,Active,High,1
7885,70,776480,10.51,72,10784.44,Active,High,1
7886,5368,1086456,7.99,24,45269,Active,Low,0
7887,9637,493323,10.12,24,20555.12,Active,Medium,1
7888,13042,1488310,13.26,48,31006.46,Active,Low,1
7889,10275,1249385,14.27,36,34705.14,Closed,Medium,0
7890,5683,540319,10.78,72,7504.43,Active,Low,0
7891,8874,2645791,8.27,72,36747.1,Active,Medium,0
7892,11189,896960,8.95,24,37373.33,Closed,Low,1
7893,10150,855335,14.25,48,17819.48,Active,High,1
7894,5171,675010,13.54,72,9375.14,Active,High,0
7895,1681,1149291,10.56,48,23943.56,Closed,High,0
7896,11232,749407,13.82,48,15612.65,Default,Medium,0
7897,378,1508134,13.82,36,41892.61,Active,Medium,0
7898,1470,512997,13.53,36,14249.92,Active,Medium,1
7899,11075,568464,12.84,72,7895.33,Active,Low,1
7900,5962,924018,10.89,24,38500.75,Active,High,1
7901,2604,649293,13.74,60,10821.55,Active,Low,0
7902,4182,1292364,10.84,24,53848.5,Closed,Low,1
7903,9273,1259486,8.65,36,34985.72,Closed,Medium,0
7904,7869,935402,10.07,36,25983.39,Active,High,1
7905,8828,749964,7.86,24,31248.5,Active,High,0
7906,11622,1419619,9.78,48,29575.4,Active,Low,0
7907,14195,1250610,10.85,48,26054.38,Active,High,0
7908,4506,1044374,13.34,36,29010.39,Active,Medium,0
